,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
16076,27,management,single,tertiary,no,703,yes,no,unknown,5,jun,590,3,-1,0,unknown,yes
16077,48,admin.,married,secondary,no,182,yes,no,unknown,6,may,180,2,-1,0,unknown,no
16078,47,admin.,single,secondary,no,303,yes,yes,cellular,28,jul,152,4,-1,0,unknown,no
16079,54,management,divorced,tertiary,no,787,no,no,cellular,6,aug,90,2,-1,0,unknown,no
16080,53,services,divorced,unknown,no,1012,yes,no,cellular,28,jul,332,2,-1,0,unknown,no
16081,48,admin.,divorced,secondary,no,4,yes,no,cellular,20,apr,7,5,318,10,other,no
16082,36,blue-collar,married,secondary,no,0,no,no,cellular,15,jul,794,1,-1,0,unknown,no
16083,50,self-employed,divorced,tertiary,no,1390,no,no,cellular,21,nov,55,2,-1,0,unknown,no
16084,51,technician,married,secondary,no,1490,yes,no,cellular,2,feb,177,1,199,2,failure,no
16085,35,blue-collar,married,secondary,no,499,yes,no,unknown,20,may,328,1,-1,0,unknown,no
16086,37,admin.,married,unknown,no,892,yes,no,cellular,30,jul,269,17,-1,0,unknown,no
16087,31,technician,single,secondary,no,4105,no,no,cellular,30,apr,264,1,-1,0,unknown,no
16088,48,technician,married,tertiary,no,16,no,no,cellular,29,aug,77,2,-1,0,unknown,no
16089,31,technician,single,secondary,no,388,no,no,cellular,21,aug,115,2,-1,0,unknown,no
16090,32,blue-collar,married,primary,no,159,yes,no,unknown,21,may,207,3,-1,0,unknown,no
16091,48,admin.,married,secondary,no,1208,no,no,telephone,18,nov,126,4,-1,0,unknown,no
16092,27,technician,single,tertiary,no,401,no,no,cellular,6,aug,218,3,93,2,success,yes
16093,51,technician,married,secondary,no,18,no,yes,cellular,25,jul,363,6,-1,0,unknown,no
16094,54,retired,single,secondary,no,10621,no,no,cellular,30,jul,187,2,-1,0,unknown,no
16095,50,blue-collar,married,primary,no,216,yes,no,telephone,13,may,137,1,369,2,failure,no
16096,29,technician,single,secondary,no,205,yes,no,cellular,17,apr,218,1,340,3,failure,no
16097,52,entrepreneur,divorced,primary,no,278,yes,no,unknown,7,may,688,2,-1,0,unknown,no
16098,56,entrepreneur,married,secondary,no,1272,no,no,cellular,6,feb,290,2,-1,0,unknown,no
16099,37,entrepreneur,single,tertiary,no,65,no,no,cellular,21,nov,20,10,113,4,failure,no
16100,35,technician,married,tertiary,no,703,no,no,cellular,20,apr,169,1,-1,0,unknown,no
16101,43,blue-collar,single,primary,no,548,yes,no,unknown,7,may,98,1,-1,0,unknown,no
16102,41,technician,married,secondary,no,768,yes,no,unknown,15,may,214,4,-1,0,unknown,no
16103,24,blue-collar,married,secondary,no,9,yes,yes,cellular,17,apr,468,1,-1,0,unknown,no
16104,58,management,single,tertiary,no,0,no,no,cellular,22,aug,72,2,-1,0,unknown,no
16105,25,student,single,secondary,no,293,yes,no,telephone,5,may,170,2,-1,0,unknown,no
16106,32,admin.,married,secondary,no,514,yes,no,unknown,8,may,459,1,-1,0,unknown,no
16107,58,retired,married,primary,no,1987,no,no,telephone,14,jul,185,4,-1,0,unknown,no
16108,49,unemployed,single,tertiary,no,631,no,no,cellular,9,feb,140,6,12,1,other,no
16109,46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,1,-1,0,unknown,yes
16110,26,blue-collar,single,primary,no,1538,no,yes,cellular,28,jul,97,3,-1,0,unknown,no
16111,29,services,single,unknown,no,196,no,no,cellular,30,jan,726,2,-1,0,unknown,yes
16112,37,admin.,married,unknown,no,2236,yes,no,unknown,3,jun,495,2,-1,0,unknown,no
16113,32,management,single,tertiary,no,316,yes,no,cellular,29,jan,215,3,-1,0,unknown,no
16114,33,technician,single,secondary,no,2481,no,no,cellular,12,aug,104,2,-1,0,unknown,no
16115,40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,no
16116,52,admin.,married,secondary,no,299,no,no,cellular,19,nov,310,4,-1,0,unknown,no
16117,39,services,married,tertiary,no,16,no,no,unknown,19,jun,32,1,-1,0,unknown,no
16118,43,admin.,married,secondary,no,-17,yes,no,cellular,22,jul,76,1,-1,0,unknown,no
16119,43,blue-collar,single,primary,no,-234,yes,yes,unknown,2,jun,541,1,-1,0,unknown,no
16120,34,management,married,tertiary,no,912,yes,no,unknown,3,jun,372,1,-1,0,unknown,no
16121,44,housemaid,married,primary,no,0,no,no,telephone,31,jul,21,38,-1,0,unknown,no
16122,32,admin.,married,secondary,no,1031,yes,no,cellular,17,jul,84,1,-1,0,unknown,no
16123,35,technician,single,secondary,no,126,no,no,cellular,22,aug,112,2,-1,0,unknown,no
16124,41,admin.,married,secondary,no,4320,yes,no,unknown,5,jun,245,2,-1,0,unknown,no
16125,38,blue-collar,married,primary,no,1262,no,no,unknown,17,jun,49,2,-1,0,unknown,no
16126,31,blue-collar,single,primary,no,2488,yes,no,cellular,20,apr,14,1,-1,0,unknown,no
16127,58,entrepreneur,married,secondary,no,496,no,no,cellular,22,apr,132,1,-1,0,unknown,yes
16128,45,blue-collar,married,primary,no,692,yes,yes,cellular,27,aug,102,4,-1,0,unknown,no
16129,48,management,married,tertiary,no,291,yes,no,telephone,23,jul,350,2,-1,0,unknown,no
16130,42,blue-collar,married,primary,no,1742,yes,no,unknown,15,may,420,2,-1,0,unknown,no
16131,55,admin.,married,secondary,no,0,no,no,cellular,28,aug,16,28,-1,0,unknown,no
16132,57,blue-collar,married,secondary,no,1686,no,no,telephone,22,feb,219,4,311,2,failure,no
16133,29,management,single,unknown,no,345,no,no,cellular,16,sep,106,1,-1,0,unknown,no
16134,42,technician,divorced,secondary,no,-593,no,no,cellular,28,jan,69,1,-1,0,unknown,no
16135,34,technician,married,tertiary,no,0,no,no,cellular,21,jul,589,2,-1,0,unknown,no
16136,28,admin.,single,unknown,no,24,yes,no,cellular,18,jul,415,2,-1,0,unknown,yes
16137,32,technician,single,tertiary,no,388,no,no,cellular,2,aug,100,8,95,3,success,no
16138,32,admin.,single,secondary,no,620,yes,no,unknown,26,may,1234,3,-1,0,unknown,yes
16139,59,retired,divorced,tertiary,no,439,no,yes,cellular,8,jul,136,1,-1,0,unknown,no
16140,34,self-employed,married,tertiary,no,1029,yes,yes,unknown,16,may,125,1,-1,0,unknown,no
16141,37,blue-collar,married,secondary,no,1330,no,no,cellular,30,apr,390,1,-1,0,unknown,yes
16142,44,entrepreneur,married,secondary,no,887,yes,no,cellular,17,apr,519,1,14,2,failure,no
16143,41,management,married,tertiary,no,-29,no,no,cellular,29,jan,41,2,266,2,failure,no
16144,53,housemaid,married,primary,no,5098,yes,no,unknown,6,jun,155,3,-1,0,unknown,no
16145,33,entrepreneur,single,tertiary,no,327,yes,yes,unknown,6,jun,562,2,-1,0,unknown,no
16146,42,services,divorced,secondary,no,732,no,no,cellular,30,jul,109,3,-1,0,unknown,no
16147,34,unemployed,married,secondary,no,1375,no,no,cellular,21,nov,148,1,-1,0,unknown,no
16148,27,self-employed,single,tertiary,no,560,no,no,telephone,3,sep,543,9,465,2,failure,no
16149,49,management,divorced,tertiary,no,651,no,yes,cellular,6,aug,79,3,-1,0,unknown,no
16150,35,blue-collar,married,unknown,no,245,yes,no,cellular,11,may,134,2,370,1,failure,no
16151,44,management,married,tertiary,no,70,no,no,cellular,20,aug,165,3,-1,0,unknown,no
16152,43,management,married,tertiary,no,291,yes,no,unknown,9,may,150,2,-1,0,unknown,no
16153,25,technician,single,secondary,no,4859,no,no,cellular,12,jan,227,1,-1,0,unknown,yes
16154,26,admin.,single,tertiary,no,617,no,no,cellular,15,jun,157,1,-1,0,unknown,no
16155,59,unemployed,married,secondary,no,2740,no,no,cellular,5,feb,130,1,-1,0,unknown,no
16156,34,management,married,tertiary,no,8000,no,no,cellular,12,feb,291,1,260,2,failure,yes
16157,66,retired,married,secondary,no,4785,no,no,cellular,13,aug,72,3,-1,0,unknown,no
16158,51,technician,divorced,tertiary,no,4143,no,no,cellular,19,nov,171,1,-1,0,unknown,no
16159,41,technician,married,secondary,no,965,no,no,cellular,22,aug,336,10,-1,0,unknown,yes
16160,39,services,divorced,unknown,no,434,yes,no,telephone,24,jul,553,6,-1,0,unknown,no
16161,43,admin.,married,secondary,no,388,yes,no,cellular,19,nov,111,2,-1,0,unknown,no
16162,57,blue-collar,married,secondary,no,5935,yes,yes,unknown,5,may,258,1,-1,0,unknown,no
16163,58,management,married,tertiary,no,136,yes,no,cellular,8,jul,199,1,-1,0,unknown,no
16164,33,management,married,tertiary,no,0,yes,no,unknown,23,may,57,5,-1,0,unknown,no
16165,36,blue-collar,married,unknown,no,-742,yes,yes,cellular,31,jul,110,3,-1,0,unknown,no
16166,25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,149,1,94,1,success,yes
16167,39,management,divorced,tertiary,no,115,no,no,cellular,29,aug,345,2,-1,0,unknown,no
16168,31,services,single,secondary,no,2963,yes,no,unknown,12,may,124,1,-1,0,unknown,no
16169,60,admin.,married,secondary,no,39,yes,yes,unknown,5,may,208,1,-1,0,unknown,no
16170,46,blue-collar,married,primary,no,776,no,yes,telephone,11,jul,76,2,-1,0,unknown,no
16171,45,management,divorced,tertiary,no,3150,yes,no,cellular,17,nov,101,2,-1,0,unknown,no
16172,43,management,married,secondary,no,-213,no,yes,telephone,7,jul,543,2,-1,0,unknown,no
16173,24,admin.,single,tertiary,no,106,no,yes,cellular,15,jun,77,1,-1,0,unknown,no
16174,43,technician,married,secondary,no,186,yes,no,cellular,19,nov,137,1,-1,0,unknown,no
16175,44,technician,married,secondary,no,370,no,yes,cellular,29,aug,64,4,-1,0,unknown,no
16176,49,blue-collar,married,primary,no,737,no,no,cellular,13,aug,100,2,-1,0,unknown,no
16177,46,management,married,tertiary,no,1038,yes,yes,unknown,15,may,200,3,-1,0,unknown,no
16178,32,admin.,single,secondary,no,555,yes,no,cellular,9,sep,344,1,-1,0,unknown,yes
16179,27,management,single,secondary,no,145,yes,no,cellular,5,feb,67,3,-1,0,unknown,no
16180,61,retired,divorced,primary,no,876,no,no,cellular,17,apr,40,9,-1,0,unknown,no
16181,25,technician,married,secondary,no,-559,yes,no,cellular,14,jul,189,3,-1,0,unknown,no
16182,50,blue-collar,divorced,primary,no,5,no,no,cellular,7,jul,118,1,-1,0,unknown,no
16183,34,management,single,tertiary,no,4687,no,no,cellular,26,aug,10,19,-1,0,unknown,no
16184,31,admin.,single,secondary,no,0,yes,no,unknown,16,may,28,4,-1,0,unknown,no
16185,26,technician,single,tertiary,no,252,yes,no,cellular,29,jan,187,1,-1,0,unknown,no
16186,58,unemployed,married,primary,no,4967,no,no,telephone,4,feb,176,3,-1,0,unknown,no
16187,45,technician,married,secondary,no,406,yes,no,cellular,3,jun,240,1,307,10,other,no
16188,39,blue-collar,single,primary,no,1530,yes,no,unknown,9,jun,140,1,-1,0,unknown,no
16189,48,entrepreneur,married,secondary,no,4037,no,no,unknown,6,jun,23,1,-1,0,unknown,no
16190,38,entrepreneur,married,tertiary,no,678,no,yes,cellular,18,nov,82,2,152,1,failure,no
16191,39,technician,married,secondary,no,8,no,yes,cellular,13,aug,87,2,-1,0,unknown,no
16192,35,services,married,secondary,no,1728,yes,no,cellular,17,apr,865,1,-1,0,unknown,no
16193,36,technician,single,tertiary,no,46,yes,no,cellular,6,aug,459,3,-1,0,unknown,no
16194,29,admin.,single,secondary,no,1261,no,no,cellular,5,feb,605,1,-1,0,unknown,no
16195,31,management,single,tertiary,no,123,no,no,cellular,12,aug,82,2,-1,0,unknown,no
16196,33,blue-collar,married,secondary,no,328,yes,no,cellular,20,apr,72,1,264,9,failure,no
16197,26,management,single,tertiary,no,3944,yes,no,cellular,14,may,974,2,-1,0,unknown,yes
16198,38,technician,married,secondary,no,4741,yes,no,unknown,9,jun,221,10,-1,0,unknown,no
16199,34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,unknown,yes
16200,28,blue-collar,single,secondary,no,759,yes,no,unknown,9,may,710,1,-1,0,unknown,yes
16201,45,technician,single,tertiary,no,302,yes,no,unknown,20,jun,36,4,-1,0,unknown,no
16202,44,technician,divorced,secondary,no,0,yes,yes,cellular,14,aug,388,2,-1,0,unknown,no
16203,35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660,2,182,6,success,yes
16204,42,services,single,secondary,no,247,yes,no,cellular,31,jul,114,2,-1,0,unknown,no
16205,34,management,married,tertiary,no,1906,yes,no,cellular,14,jul,68,3,-1,0,unknown,no
16206,39,technician,single,tertiary,no,1043,no,no,cellular,18,aug,195,10,-1,0,unknown,no
16207,32,blue-collar,married,primary,no,2291,yes,yes,cellular,29,jan,489,3,182,24,other,no
16208,22,blue-collar,married,secondary,no,-295,yes,no,unknown,26,jun,150,2,-1,0,unknown,no
16209,37,technician,married,secondary,no,0,yes,no,cellular,11,jul,906,2,-1,0,unknown,no
16210,32,services,single,secondary,no,2251,yes,yes,cellular,18,nov,131,1,124,1,failure,no
16211,56,blue-collar,married,primary,no,1399,yes,no,unknown,12,may,80,4,-1,0,unknown,no
16212,37,self-employed,single,tertiary,no,1004,yes,no,unknown,6,jun,377,3,-1,0,unknown,no
16213,41,technician,married,secondary,no,6171,no,no,cellular,28,aug,50,5,-1,0,unknown,no
16214,33,management,single,tertiary,no,-359,no,no,telephone,29,aug,59,2,-1,0,unknown,no
16215,48,management,married,tertiary,no,1348,no,no,cellular,20,nov,124,1,-1,0,unknown,no
16216,37,management,married,primary,no,5427,no,no,cellular,18,nov,201,1,159,1,failure,no
16217,29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,no
16218,41,self-employed,single,tertiary,no,0,no,no,cellular,18,nov,256,1,-1,0,unknown,no
16219,40,admin.,married,secondary,no,-54,yes,no,cellular,8,may,183,1,-1,0,unknown,no
16220,23,blue-collar,single,secondary,no,780,yes,no,cellular,15,may,416,1,-1,0,unknown,yes
16221,65,retired,married,secondary,no,23421,no,no,cellular,2,feb,432,1,-1,0,unknown,no
16222,51,management,married,tertiary,no,248,yes,yes,cellular,14,jul,78,3,-1,0,unknown,no
16223,56,management,divorced,tertiary,no,3287,no,no,cellular,27,apr,497,1,-1,0,unknown,yes
16224,47,blue-collar,divorced,secondary,no,18,yes,no,unknown,20,jun,12,24,-1,0,unknown,no
16225,47,blue-collar,married,primary,no,185,no,no,cellular,15,jul,116,5,-1,0,unknown,no
16226,57,blue-collar,married,secondary,no,75,no,no,cellular,8,jul,157,8,-1,0,unknown,no
16227,39,admin.,divorced,secondary,no,83,yes,no,cellular,30,jul,69,6,-1,0,unknown,no
16228,46,admin.,single,secondary,no,1544,yes,no,unknown,29,may,609,1,-1,0,unknown,no
16229,28,blue-collar,single,secondary,no,38,yes,no,unknown,23,may,31,1,-1,0,unknown,no
16230,32,management,married,tertiary,no,0,yes,no,unknown,5,may,179,1,-1,0,unknown,no
16231,24,blue-collar,married,secondary,no,32,no,no,unknown,13,may,264,3,-1,0,unknown,no
16232,51,blue-collar,divorced,primary,no,837,no,no,telephone,30,jul,41,2,-1,0,unknown,no
16233,43,blue-collar,married,primary,no,250,yes,no,cellular,12,may,144,5,342,16,failure,no
16234,44,self-employed,divorced,secondary,no,522,yes,no,cellular,8,apr,241,1,-1,0,unknown,no
16235,49,technician,divorced,secondary,no,0,yes,no,cellular,11,feb,283,3,-1,0,unknown,no
16236,47,admin.,divorced,secondary,no,106,yes,no,unknown,15,may,303,1,-1,0,unknown,no
16237,40,blue-collar,married,primary,no,1758,yes,no,unknown,16,may,1230,3,-1,0,unknown,yes
16238,47,management,married,tertiary,no,109,yes,no,cellular,22,jul,268,1,-1,0,unknown,no
16239,57,housemaid,married,primary,no,1303,no,no,cellular,25,aug,83,4,-1,0,unknown,no
16240,67,retired,married,primary,no,4066,no,no,cellular,2,apr,104,6,-1,0,unknown,no
16241,31,services,married,secondary,no,440,yes,no,unknown,17,jun,117,3,-1,0,unknown,no
16242,53,management,married,tertiary,no,761,no,yes,cellular,28,aug,85,6,-1,0,unknown,no
16243,30,management,single,tertiary,no,156,yes,no,unknown,9,jun,174,9,-1,0,unknown,no
16244,26,admin.,single,secondary,no,187,no,no,cellular,30,jan,226,2,-1,0,unknown,no
16245,40,management,married,tertiary,no,10786,no,no,unknown,20,jun,111,3,-1,0,unknown,no
16246,49,management,single,primary,no,548,no,no,telephone,31,jul,115,6,-1,0,unknown,no
16247,39,admin.,single,secondary,no,35,no,no,unknown,11,jun,242,1,-1,0,unknown,no
16248,32,admin.,single,secondary,no,287,no,no,unknown,15,may,465,3,-1,0,unknown,no
16249,27,management,single,tertiary,no,205,no,no,cellular,13,may,204,3,-1,0,unknown,no
16250,37,admin.,single,secondary,no,528,yes,no,cellular,21,nov,65,1,-1,0,unknown,no
16251,36,management,married,tertiary,no,82,no,no,cellular,2,feb,124,1,178,4,success,no
16252,55,blue-collar,married,primary,no,663,yes,no,cellular,6,may,230,1,-1,0,unknown,no
16253,37,admin.,divorced,secondary,no,0,yes,yes,cellular,14,may,17,7,-1,0,unknown,no
16254,52,management,divorced,tertiary,no,1988,yes,no,cellular,6,may,88,1,299,1,failure,no
16255,51,technician,married,tertiary,no,0,yes,no,unknown,16,may,330,19,-1,0,unknown,no
16256,40,blue-collar,married,primary,no,-322,yes,yes,unknown,6,may,144,1,-1,0,unknown,no
16257,55,technician,married,unknown,no,84,yes,no,unknown,8,may,166,1,-1,0,unknown,no
16258,53,blue-collar,married,primary,no,241,yes,no,cellular,16,apr,1410,1,325,2,failure,no
16259,54,blue-collar,married,primary,no,466,no,no,cellular,4,jul,297,1,-1,0,unknown,no
16260,31,unemployed,married,secondary,no,296,yes,no,unknown,20,may,378,3,-1,0,unknown,no
16261,40,entrepreneur,married,secondary,no,1416,yes,no,unknown,14,may,210,2,-1,0,unknown,no
16262,43,management,married,tertiary,no,1158,yes,no,telephone,12,may,236,6,342,1,other,no
16263,44,unemployed,married,primary,no,1,no,no,cellular,29,jan,229,1,-1,0,unknown,no
16264,39,management,married,tertiary,no,3518,yes,no,cellular,8,may,440,1,-1,0,unknown,no
16265,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,2,104,3,success,yes
16266,40,blue-collar,married,primary,no,442,yes,no,cellular,1,apr,212,1,-1,0,unknown,no
16267,55,management,married,tertiary,no,223,no,no,cellular,8,aug,273,5,-1,0,unknown,no
16268,44,management,married,tertiary,no,1802,no,no,telephone,19,aug,105,5,-1,0,unknown,no
16269,38,technician,single,secondary,no,-143,yes,no,unknown,30,may,428,7,-1,0,unknown,no
16270,39,services,married,secondary,no,1930,yes,no,cellular,15,jul,92,3,-1,0,unknown,no
16271,43,blue-collar,single,secondary,no,9102,yes,no,cellular,19,nov,72,1,-1,0,unknown,no
16272,32,management,single,tertiary,no,0,yes,no,cellular,20,apr,415,2,-1,0,unknown,no
16273,45,blue-collar,married,secondary,no,103,no,no,unknown,18,jun,48,1,-1,0,unknown,no
16274,38,management,married,tertiary,no,1477,no,no,cellular,15,sep,385,3,769,2,failure,yes
16275,38,blue-collar,married,secondary,no,0,yes,no,unknown,9,jun,254,1,-1,0,unknown,no
16276,55,management,married,tertiary,no,236,no,no,cellular,4,aug,200,1,-1,0,unknown,no
16277,30,services,single,secondary,no,419,yes,no,cellular,12,may,300,3,-1,0,unknown,no
16278,36,blue-collar,married,secondary,no,362,yes,no,unknown,20,may,274,2,-1,0,unknown,no
16279,26,admin.,single,secondary,no,3529,no,yes,cellular,7,sep,57,2,-1,0,unknown,no
16280,26,unemployed,single,secondary,no,461,no,no,cellular,28,jan,214,1,-1,0,unknown,no
16281,26,management,single,tertiary,no,1370,no,no,cellular,25,mar,231,1,295,1,other,no
16282,53,technician,married,secondary,no,87,yes,no,unknown,27,may,183,9,-1,0,unknown,no
16283,54,technician,divorced,secondary,no,-191,no,no,cellular,30,jan,86,1,-1,0,unknown,no
16284,43,services,married,secondary,no,68,yes,yes,cellular,15,may,159,1,-1,0,unknown,no
16285,47,blue-collar,married,secondary,no,802,yes,yes,cellular,12,may,289,2,-1,0,unknown,yes
16286,65,retired,married,primary,no,2173,no,no,cellular,14,apr,72,1,-1,0,unknown,no
16287,34,blue-collar,married,tertiary,no,551,yes,no,cellular,17,apr,115,2,315,11,other,no
16288,45,technician,divorced,secondary,no,1738,no,no,cellular,7,aug,114,2,-1,0,unknown,no
16289,33,blue-collar,married,primary,no,1002,yes,no,cellular,20,apr,92,2,325,4,failure,no
16290,33,self-employed,married,primary,no,0,no,no,cellular,6,aug,139,8,-1,0,unknown,no
16291,23,blue-collar,single,primary,no,965,yes,no,unknown,21,may,1161,4,-1,0,unknown,no
16292,52,management,married,tertiary,no,1545,no,no,unknown,20,jun,115,4,-1,0,unknown,no
16293,43,services,divorced,tertiary,no,2279,no,yes,unknown,26,jun,344,1,-1,0,unknown,no
16294,41,management,married,tertiary,no,27696,no,no,cellular,12,feb,138,2,184,3,success,yes
16295,31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,39,1,-1,0,unknown,no
