age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
47,blue-collar,married,primary,no,2555,yes,no,telephone,19,jul,153,4,-1,0,unknown,no
35,management,single,tertiary,no,1720,no,no,telephone,27,sep,302,5,184,3,other,no
55,retired,married,primary,no,663,no,no,telephone,22,aug,59,7,0,0,unknown,no
38,technician,single,secondary,no,3716,no,no,unknown,22,nov,116,7,-1,0,unknown,no
58,blue-collar,married,secondary,no,1483,yes,no,cellular,14,may,124,5,359,4,other,no
35,services,married,secondary,no,1371,no,no,unknown,13,may,104,1,-1,6,unknown,no
32,blue-collar,single,secondary,no,-19,yes,no,unknown,29,may,95,4,-1,0,unknown,no
39,management,married,tertiary,no,2313,no,no,unknown,21,jun,82,1,-1,0,unknown,no
41,services,married,secondary,no,2869,no,no,unknown,4,may,89,3,-1,0,unknown,no
74,retired,married,secondary,no,163,no,no,cellular,16,oct,663,2,-1,0,success,yes
32,student,single,unknown,no,1642,no,no,cellular,22,dec,634,1,270,5,success,yes
36,technician,single,secondary,yes,2855,yes,no,cellular,22,aug,42,2,-1,0,unknown,no
55,management,married,secondary,no,3664,no,no,cellular,19,apr,215,1,-1,0,unknown,no
32,management,divorced,tertiary,no,395,no,no,cellular,11,feb,184,2,421,2,failure,yes
33,blue-collar,married,primary,yes,-44,no,no,cellular,23,jul,734,1,-1,0,unknown,no
26,technician,single,secondary,no,2341,no,no,cellular,15,jan,150,1,345,3,other,no
26,technician,single,secondary,no,9411,yes,no,cellular,30,jul,80,1,-1,0,unknown,no
58,management,single,tertiary,no,32,no,no,cellular,4,sep,116,5,186,2,unknown,no
36,admin.,single,primary,no,2384,no,yes,cellular,28,feb,134,2,-1,0,unknown,yes
41,management,married,tertiary,no,1858,yes,no,cellular,29,aug,126,4,74,0,failure,no
38,retired,married,primary,no,893,yes,no,unknown,24,jun,369,2,-1,0,unknown,no
45,blue-collar,married,primary,no,-79,yes,no,unknown,7,may,153,2,-1,0,unknown,no
29,management,single,tertiary,no,-52,no,yes,unknown,20,jan,6,4,0,0,unknown,no
59,admin.,married,unknown,no,8274,yes,no,cellular,18,may,142,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,1112,yes,no,cellular,9,may,146,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,97,yes,yes,unknown,29,may,195,5,-1,0,unknown,no
27,blue-collar,single,secondary,no,2258,yes,no,cellular,31,apr,987,2,-1,0,unknown,no
34,services,married,secondary,no,300,yes,no,cellular,15,may,487,2,-1,0,unknown,no
27,blue-collar,single,primary,no,549,yes,no,unknown,20,jun,76,1,-1,0,unknown,no
28,admin.,single,tertiary,no,2847,no,no,unknown,8,may,405,1,-1,0,unknown,no
46,management,married,tertiary,no,1565,no,no,cellular,1,feb,152,5,254,3,failure,no
38,housemaid,married,primary,no,4590,yes,no,cellular,20,nov,141,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,1677,yes,yes,cellular,20,feb,75,1,-1,0,unknown,no
28,admin.,married,secondary,no,2923,no,no,cellular,25,oct,1195,2,93,5,success,yes
39,admin.,divorced,secondary,no,143,yes,no,cellular,8,nov,599,1,-1,0,unknown,yes
27,management,single,tertiary,no,5999,no,no,cellular,29,sep,205,2,181,2,other,no
67,retired,married,primary,no,3209,no,no,telephone,29,jun,331,2,-1,0,unknown,yes
49,technician,married,secondary,no,6018,no,no,unknown,1,jun,154,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,96,no,no,cellular,21,jul,147,2,-1,0,unknown,no
57,entrepreneur,married,tertiary,no,579,yes,no,unknown,30,may,399,2,-1,0,unknown,no
33,unemployed,married,secondary,no,1898,no,no,cellular,15,apr,997,1,-1,0,unknown,yes
39,management,single,tertiary,no,2574,no,no,cellular,13,aug,252,2,-1,0,unknown,no
46,services,married,secondary,no,4403,no,no,cellular,21,feb,88,20,-1,0,unknown,no
29,housemaid,single,secondary,no,31,no,no,cellular,12,jan,237,2,184,10,failure,no
31,student,married,secondary,no,338,yes,no,cellular,5,may,252,3,338,3,other,no
26,admin.,single,secondary,no,583,no,no,cellular,20,aug,305,2,-1,0,unknown,no
60,retired,married,primary,no,283,no,no,unknown,1,jun,115,1,-1,0,unknown,no
52,unemployed,married,tertiary,no,73,yes,no,cellular,27,feb,168,3,86,2,failure,no
35,blue-collar,single,primary,yes,-1053,yes,no,unknown,14,feb,117,1,-1,0,unknown,no
38,technician,married,secondary,no,80,yes,no,cellular,14,jul,190,2,-1,0,unknown,no
46,technician,married,secondary,no,172,yes,yes,cellular,11,jul,159,5,-1,0,unknown,no
46,services,married,secondary,no,557,no,no,cellular,26,jul,252,3,-1,0,unknown,no
36,admin.,divorced,secondary,no,4380,yes,no,unknown,20,jun,111,1,0,0,unknown,no
47,blue-collar,married,secondary,no,521,yes,no,cellular,28,nov,159,2,-1,5,failure,no
39,admin.,divorced,tertiary,no,69,yes,no,unknown,4,jun,52,2,-1,0,unknown,no
28,blue-collar,married,primary,no,-210,yes,no,cellular,29,apr,1039,1,-1,0,unknown,no
34,admin.,single,secondary,no,214,yes,no,unknown,16,may,140,5,-1,0,unknown,no
40,technician,divorced,secondary,no,-109,no,no,cellular,27,may,174,2,-1,0,unknown,no
35,technician,married,secondary,no,164,yes,no,unknown,13,may,286,3,-1,0,unknown,no
31,admin.,single,secondary,no,166,yes,yes,cellular,30,jul,182,1,272,2,failure,no
81,retired,married,secondary,no,5831,no,no,cellular,2,oct,158,1,171,3,other,yes
39,technician,married,secondary,no,167,yes,yes,cellular,6,jul,139,2,-1,4,failure,no
28,technician,single,secondary,no,266,yes,no,cellular,28,aug,150,2,-1,0,unknown,no
47,services,married,secondary,no,870,no,yes,cellular,9,feb,105,1,182,0,unknown,no
30,blue-collar,married,tertiary,no,18,yes,yes,unknown,10,may,126,1,-1,0,unknown,no
58,management,divorced,tertiary,no,1079,yes,no,cellular,11,may,142,1,176,3,unknown,no
38,technician,married,secondary,no,20,no,yes,cellular,23,aug,182,2,-1,0,unknown,no
27,admin.,single,secondary,no,1529,yes,no,unknown,15,may,104,2,-1,0,unknown,no
52,admin.,married,secondary,no,80,no,no,cellular,23,jan,426,1,-1,0,unknown,no
46,management,married,tertiary,no,869,yes,no,cellular,26,apr,130,5,337,2,other,no
42,admin.,married,secondary,no,4972,no,no,cellular,16,apr,1185,1,176,3,success,yes
37,management,single,tertiary,no,-119,yes,yes,unknown,20,jun,127,2,0,0,unknown,no
58,blue-collar,married,primary,no,22,yes,no,unknown,27,may,89,7,-1,0,unknown,no
56,housemaid,married,tertiary,no,3126,no,no,cellular,31,sep,59,1,115,0,unknown,no
48,technician,divorced,tertiary,no,3199,no,no,cellular,13,aug,177,4,-1,0,unknown,no
41,admin.,married,secondary,no,1000,yes,no,unknown,12,may,558,2,-1,0,unknown,no
34,management,single,tertiary,no,8150,yes,yes,cellular,20,may,134,1,-1,0,unknown,no
32,unemployed,married,unknown,no,1252,yes,no,cellular,22,jan,779,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,1275,yes,no,unknown,29,may,214,1,-1,0,unknown,no
30,admin.,single,tertiary,no,689,yes,no,cellular,31,may,143,5,93,10,other,no
52,admin.,divorced,secondary,no,-33,no,no,cellular,18,jul,99,2,-1,0,unknown,no
31,admin.,single,secondary,no,567,no,no,cellular,20,feb,82,1,-1,0,unknown,no
58,admin.,divorced,tertiary,no,1981,yes,no,unknown,21,jun,86,3,0,0,unknown,no
51,housemaid,single,primary,no,2760,no,no,cellular,30,mar,459,2,-1,0,unknown,yes
58,admin.,single,secondary,no,58,yes,yes,unknown,11,may,108,5,-1,0,unknown,no
23,admin.,single,secondary,no,544,yes,no,unknown,22,may,132,1,-1,0,unknown,no
41,admin.,single,secondary,no,-29,yes,no,unknown,12,may,358,1,-1,0,unknown,no
36,management,single,tertiary,no,4279,no,no,cellular,20,sep,321,5,-1,0,unknown,no
58,technician,married,secondary,no,264,no,no,cellular,6,jul,213,3,-1,0,unknown,no
57,blue-collar,married,primary,no,2437,no,no,telephone,4,jan,0,1,-1,0,unknown,no
61,housemaid,married,tertiary,no,131,yes,no,cellular,9,jan,116,5,0,0,unknown,no
62,management,married,tertiary,no,1746,no,no,cellular,14,jan,141,1,112,3,success,no
52,management,married,tertiary,yes,9,yes,no,cellular,29,may,471,2,349,3,other,no
54,management,married,tertiary,no,3153,no,no,telephone,29,jun,42,5,244,2,failure,no
42,admin.,single,secondary,no,212,yes,no,cellular,10,may,1135,2,-1,1,unknown,no
32,blue-collar,married,secondary,no,3506,yes,yes,unknown,15,may,378,2,-1,0,unknown,no
29,technician,single,secondary,no,11487,no,no,unknown,11,aug,367,2,-1,0,unknown,no
53,admin.,married,secondary,no,385,no,yes,cellular,30,aug,99,15,-1,0,unknown,no
22,admin.,single,secondary,no,287,no,no,unknown,17,may,128,2,-1,0,unknown,no
26,blue-collar,married,secondary,no,554,yes,no,unknown,5,may,96,3,-1,0,unknown,no
43,management,married,tertiary,no,1128,yes,yes,unknown,8,jun,150,2,0,0,unknown,no
36,management,divorced,tertiary,no,484,yes,yes,cellular,23,jul,78,4,-1,0,unknown,no
60,admin.,married,secondary,no,178,no,yes,cellular,27,mar,51,1,-1,0,unknown,no
36,blue-collar,married,primary,no,2925,yes,no,unknown,29,may,143,2,-1,0,unknown,no
40,admin.,divorced,tertiary,no,4919,yes,no,telephone,10,may,427,1,-1,0,unknown,yes
35,admin.,single,tertiary,no,5019,yes,no,unknown,20,jun,503,1,-1,0,unknown,no
58,management,divorced,tertiary,no,1113,yes,no,cellular,27,jan,233,1,179,2,failure,no
24,admin.,single,secondary,yes,-598,yes,yes,cellular,14,aug,146,2,-1,0,unknown,no
23,management,single,tertiary,no,617,no,no,cellular,26,oct,125,5,190,0,failure,no
36,admin.,single,secondary,no,1830,no,no,cellular,20,nov,121,1,-1,0,unknown,no
27,technician,single,tertiary,no,661,no,no,cellular,22,aug,61,4,-1,0,unknown,no
31,technician,single,tertiary,no,2158,yes,no,cellular,18,jul,1451,1,-1,0,unknown,no
49,management,single,tertiary,no,4163,no,no,cellular,21,nov,115,1,196,4,failure,yes
34,entrepreneur,married,secondary,no,474,yes,no,cellular,28,may,165,4,-1,0,unknown,no
25,services,single,secondary,yes,151,yes,no,cellular,28,jul,165,4,-1,0,unknown,no
53,admin.,married,secondary,no,1713,yes,no,cellular,24,apr,226,1,-1,0,unknown,no
40,management,married,tertiary,no,1913,no,no,unknown,6,aug,637,1,-1,0,unknown,no
55,retired,divorced,secondary,no,2635,no,no,unknown,16,jan,58,1,-1,0,unknown,no
72,retired,married,primary,no,2432,no,no,cellular,30,oct,35,1,-1,0,unknown,yes
48,blue-collar,single,primary,no,5296,no,no,unknown,1,jun,15,1,-1,0,unknown,no
28,technician,single,tertiary,no,5655,no,no,cellular,2,mar,282,1,180,5,success,yes
46,technician,divorced,secondary,yes,52,yes,no,unknown,6,may,129,5,-1,0,unknown,no
56,retired,married,secondary,no,1845,no,no,cellular,30,sep,272,1,-1,0,unknown,no
34,services,divorced,secondary,no,-34,yes,no,cellular,2,feb,79,1,183,2,failure,no
39,management,single,tertiary,no,382,no,no,cellular,28,aug,151,5,-1,0,unknown,no
83,retired,married,primary,no,3055,no,no,telephone,26,oct,1163,1,-1,0,unknown,no
59,admin.,married,secondary,no,25,yes,no,telephone,7,aug,128,2,-1,0,unknown,no
54,retired,married,unknown,no,2774,yes,no,unknown,17,jun,562,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,835,yes,no,unknown,14,may,162,1,-1,0,unknown,no
31,management,married,primary,no,69,yes,no,cellular,20,nov,332,5,0,0,unknown,no
47,technician,single,secondary,no,910,yes,no,unknown,20,jun,126,2,-1,0,unknown,no
56,management,divorced,tertiary,no,6695,no,no,unknown,21,may,414,3,-1,0,unknown,no
40,technician,married,secondary,no,327,no,no,cellular,21,aug,143,1,-1,0,unknown,no
32,admin.,single,secondary,no,366,yes,no,cellular,5,may,193,2,338,1,other,no
44,self-employed,married,secondary,no,205,yes,no,unknown,16,may,103,1,-1,0,unknown,no
59,admin.,married,secondary,no,624,yes,no,unknown,8,jun,231,1,0,0,unknown,no
58,self-employed,married,secondary,no,285,yes,yes,cellular,22,nov,102,1,-1,0,unknown,no
57,management,married,tertiary,no,29,yes,yes,cellular,29,jul,129,10,-1,0,unknown,no
59,management,married,secondary,no,2211,no,no,cellular,9,sep,166,2,111,2,other,no
26,admin.,single,primary,no,2976,no,no,cellular,2,may,39,1,182,1,failure,no
37,admin.,married,tertiary,no,1024,yes,no,cellular,14,may,136,5,-1,5,unknown,no
29,blue-collar,single,primary,no,1013,yes,no,unknown,30,may,16,2,-1,0,unknown,no
50,services,divorced,secondary,no,194,yes,no,cellular,27,feb,152,2,264,3,failure,no
28,blue-collar,divorced,secondary,no,85,yes,no,unknown,7,may,371,5,-1,0,unknown,no
32,services,single,secondary,yes,-176,yes,no,cellular,13,may,175,1,339,1,unknown,no
39,management,married,tertiary,no,130,no,no,cellular,30,aug,199,11,-1,0,unknown,no
38,admin.,married,secondary,no,904,yes,no,cellular,27,apr,786,1,314,6,failure,no
30,management,married,tertiary,no,2252,yes,no,cellular,29,nov,85,1,-1,0,unknown,no
30,admin.,single,secondary,no,489,yes,no,cellular,20,jul,152,3,-1,0,unknown,no
37,entrepreneur,single,tertiary,no,1127,yes,no,unknown,30,may,138,3,-1,0,unknown,no
30,management,single,tertiary,no,126,yes,no,cellular,14,may,510,2,-1,0,unknown,yes
26,blue-collar,single,tertiary,no,1875,yes,no,cellular,9,may,43,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,146,yes,no,unknown,21,may,85,3,-1,0,unknown,no
31,management,single,secondary,no,91,yes,yes,cellular,2,feb,186,5,280,2,other,no
38,management,single,tertiary,yes,-338,yes,yes,cellular,16,may,137,1,-1,0,unknown,no
31,admin.,single,secondary,no,180,yes,yes,cellular,29,jul,350,1,-1,0,unknown,no
50,admin.,married,secondary,no,286,yes,no,unknown,21,jun,352,3,-1,0,unknown,no
38,blue-collar,married,primary,no,726,no,no,cellular,28,apr,149,1,179,2,failure,no
30,technician,single,secondary,no,121,no,no,cellular,21,sep,176,5,-1,0,unknown,no
56,management,divorced,tertiary,no,5160,yes,no,cellular,21,nov,142,3,-1,0,unknown,no
58,admin.,married,secondary,no,625,yes,no,cellular,12,may,129,1,356,2,failure,no
34,blue-collar,married,primary,yes,-231,yes,yes,unknown,20,jun,395,1,-1,0,unknown,no
31,admin.,single,secondary,no,3430,yes,no,unknown,20,may,419,1,-1,0,unknown,no
27,student,single,tertiary,no,378,no,no,cellular,10,may,673,1,-1,0,unknown,yes
35,admin.,married,secondary,no,842,yes,no,cellular,28,may,524,5,268,1,failure,no
58,admin.,married,secondary,no,1490,yes,yes,unknown,26,may,529,1,0,0,unknown,no
50,admin.,divorced,secondary,no,1351,no,no,cellular,11,oct,678,1,-1,0,unknown,yes
32,management,divorced,secondary,no,335,yes,no,unknown,7,may,302,1,-1,0,unknown,no
56,technician,single,secondary,no,2692,no,yes,cellular,29,jan,119,1,-1,0,unknown,no
31,management,married,tertiary,no,117,yes,yes,cellular,29,apr,170,1,-1,0,unknown,no
36,self-employed,divorced,secondary,no,821,no,no,cellular,10,may,591,2,-1,0,unknown,yes
28,student,single,unknown,no,653,no,no,cellular,9,may,989,3,-1,0,unknown,yes
29,management,single,tertiary,no,421,yes,no,cellular,22,may,81,4,-1,0,unknown,no
32,management,single,tertiary,no,2223,no,no,cellular,29,feb,233,3,-1,0,unknown,no
55,blue-collar,married,secondary,yes,2886,no,no,cellular,20,aug,196,5,-1,0,unknown,no
51,housemaid,married,secondary,no,336,no,yes,cellular,28,aug,90,2,-1,0,unknown,no
32,management,divorced,tertiary,yes,-188,yes,no,cellular,14,jan,138,4,-1,0,unknown,no
29,management,single,tertiary,yes,-157,yes,no,cellular,20,may,479,1,-1,0,unknown,no
26,admin.,married,primary,no,1607,no,no,unknown,7,feb,75,1,-1,0,unknown,no
55,management,married,tertiary,no,25,no,yes,cellular,30,aug,84,4,0,0,unknown,no
39,technician,divorced,secondary,yes,-211,yes,yes,cellular,10,may,157,5,-1,0,unknown,no
39,admin.,married,tertiary,no,809,yes,no,cellular,6,apr,72,1,-1,0,unknown,no
37,housemaid,married,secondary,no,1981,no,no,cellular,12,jan,211,3,-1,0,unknown,yes
56,blue-collar,married,primary,no,48,no,no,unknown,19,nov,56,1,-1,0,unknown,no
32,admin.,single,tertiary,no,1555,no,no,cellular,30,jan,278,1,-1,0,unknown,no
39,entrepreneur,single,tertiary,no,1276,yes,no,cellular,22,may,7,1,-1,0,unknown,no
36,self-employed,divorced,secondary,no,4269,no,no,unknown,22,may,157,3,-1,0,unknown,no
32,admin.,married,secondary,no,506,yes,no,cellular,20,nov,113,1,187,1,failure,no
25,admin.,single,secondary,no,616,yes,no,unknown,10,may,462,1,-1,0,unknown,no
31,admin.,single,secondary,no,2289,no,no,cellular,7,oct,1575,1,88,2,success,yes
58,admin.,married,secondary,no,7784,yes,no,unknown,13,may,62,1,-1,0,unknown,no
22,management,single,tertiary,no,9,no,no,cellular,12,sep,233,1,0,8,other,no
57,services,married,secondary,no,654,no,no,unknown,6,jun,87,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,2106,no,yes,cellular,30,jul,235,13,-1,0,unknown,no
37,management,married,tertiary,yes,881,no,no,cellular,18,nov,118,13,-1,0,unknown,no
42,management,married,tertiary,no,5857,no,no,unknown,31,jun,214,1,-1,0,unknown,no
57,management,divorced,tertiary,no,46,yes,no,cellular,29,apr,100,5,273,2,failure,no
33,management,single,tertiary,no,16213,no,no,cellular,7,oct,165,3,-1,0,unknown,no
30,services,single,unknown,no,67,no,no,unknown,5,aug,97,2,-1,0,unknown,no
43,management,married,tertiary,no,592,yes,no,cellular,14,may,85,2,261,0,unknown,no
26,admin.,single,secondary,no,234,no,no,unknown,31,jun,80,1,-1,0,unknown,no
34,admin.,single,tertiary,no,127,no,no,cellular,30,aug,172,4,-1,0,unknown,no
30,management,single,secondary,no,1182,no,no,cellular,21,mar,97,1,96,3,failure,yes
26,management,single,secondary,yes,-287,no,no,cellular,7,may,182,1,-1,0,unknown,no
31,technician,single,secondary,no,-50,no,no,cellular,4,aug,494,2,-1,0,unknown,no
29,technician,married,secondary,no,299,no,no,cellular,22,nov,93,1,-1,0,unknown,no
27,management,married,secondary,no,172,no,yes,cellular,31,jul,634,2,-1,0,unknown,no
57,unemployed,married,primary,no,2527,no,no,cellular,30,sep,584,2,246,0,unknown,no
58,management,divorced,tertiary,no,1403,no,no,cellular,29,dec,138,2,182,2,success,yes
32,management,married,secondary,no,782,yes,no,cellular,8,jul,53,7,-1,0,unknown,no
52,management,married,tertiary,no,-269,yes,no,cellular,8,aug,83,1,-1,0,unknown,no
54,blue-collar,married,primary,no,1484,no,no,cellular,28,may,494,7,-1,0,unknown,no
56,management,married,primary,no,466,yes,yes,cellular,30,feb,92,2,-1,0,unknown,no
57,blue-collar,married,primary,no,543,no,no,cellular,8,jan,119,7,-1,0,unknown,no
59,management,divorced,tertiary,no,29,yes,no,cellular,21,sep,140,1,177,3,failure,no
54,management,married,tertiary,no,2643,yes,no,cellular,18,may,63,1,-1,0,unknown,no
39,admin.,divorced,tertiary,no,11,yes,no,cellular,16,may,150,5,239,5,failure,no
56,housemaid,married,secondary,no,8079,no,no,unknown,5,jun,24,3,-1,0,unknown,no
34,admin.,married,secondary,no,2545,no,no,unknown,16,jul,484,3,-1,0,unknown,no
58,blue-collar,married,tertiary,no,5952,yes,no,cellular,28,jul,1547,4,-1,0,unknown,yes
28,blue-collar,single,tertiary,no,2819,no,no,cellular,6,aug,81,3,-1,0,unknown,no
57,blue-collar,married,secondary,no,290,no,yes,cellular,22,dec,57,1,-1,0,unknown,no
27,admin.,single,secondary,no,82,no,no,cellular,28,jan,327,1,191,2,success,no
54,blue-collar,married,primary,no,1304,yes,no,unknown,5,jun,24,2,-1,0,unknown,no
29,technician,single,tertiary,yes,229,no,no,cellular,30,jul,93,4,0,0,unknown,no
56,admin.,divorced,secondary,no,1312,yes,yes,unknown,6,jun,127,1,-1,0,unknown,no
69,retired,married,primary,no,9958,no,no,telephone,8,oct,1527,1,-1,0,unknown,yes
35,services,married,tertiary,no,1004,no,no,cellular,21,jul,116,5,-1,0,unknown,no
27,management,single,tertiary,no,2354,no,no,cellular,31,nov,57,9,-1,0,unknown,no
29,blue-collar,single,secondary,no,129,yes,no,unknown,14,may,141,1,-1,0,unknown,no
36,admin.,divorced,secondary,no,-45,no,no,cellular,10,jan,152,1,263,2,failure,no
21,management,single,tertiary,no,3095,no,no,cellular,29,aug,124,24,-1,0,unknown,no
26,self-employed,single,tertiary,no,214,yes,no,cellular,21,nov,437,5,-1,0,unknown,no
52,retired,married,secondary,no,674,no,no,unknown,30,may,377,1,-1,0,unknown,no
55,technician,single,secondary,no,3401,yes,no,cellular,11,nov,182,1,171,1,failure,no
44,retired,married,tertiary,no,3705,no,no,unknown,8,jun,77,5,-1,0,unknown,no
47,management,married,tertiary,no,249,no,no,cellular,25,jan,54,5,182,2,failure,no
56,retired,married,secondary,no,269,yes,no,unknown,21,may,198,1,-1,0,unknown,no
48,admin.,married,secondary,no,1025,no,yes,cellular,8,jul,189,7,-1,0,unknown,no
36,technician,divorced,secondary,no,1943,no,yes,cellular,12,aug,158,2,-1,0,unknown,no
